,r0,r1,r2,r3,g0,g1,g2,g3,b0,b1,b2,b3,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,train,truck,car,potted plant,person
766,355434,244588,155381,166197,365489,236300,173377,146434,418186,375012,252198,183404,230000.0,0.16699999999999998,4.6960087,1,Non_Poor,Non_Severely_Poor,0,0,5,0,3
767,120677,208795,275813,85915,128949,188620,285727,87904,224448,198459,403314,95379,100000.0,0.50099999,1.1277149,5,Poor,Poor,0,4,15,0,2
768,87573,177134,516186,140707,74922,274515,432759,139404,195538,568195,239155,225912,151000.0,0.66899997,-1.4555556,5,Poor,Poor,0,0,2,0,12
769,158445,103772,252526,176457,77267,172404,335049,106480,178834,406728,252478,83560,112000.0,0.50099999,-0.94339579,5,Poor,Poor,0,0,0,0,3
770,33256,103523,661424,123397,67480,199905,610956,43259,236442,732499,201437,58422,362000.0,0.33399999,1.9259567,3,Poor,Non_Severely_Poor,0,1,2,0,1
771,71660,248103,460052,141785,72853,270843,428295,149609,89168,540395,448782,150455,32000.0,0.22299999,-1.3012834,2,Non_Poor,Non_Severely_Poor,0,2,0,0,6
772,40231,220864,364929,65176,66886,243739,321013,59562,97932,371865,389359,62444,80000.0,0.38999999,0.43681002,4,Poor,Non_Severely_Poor,0,0,1,0,3
773,54004,364386,372121,131089,94100,339239,351879,136382,190011,591845,286157,160787,238571.42,0.61299998,-3.3671987,5,Poor,Poor,0,0,0,0,9
774,122741,144555,502740,151564,107528,215258,472660,126154,175368,357056,563488,132888,127000.0,0.16699999999999998,2.2286532,1,Non_Poor,Non_Severely_Poor,0,0,0,0,1
775,109349,276024,382453,153774,179659,291656,361639,88646,471610,432904,283976,40310,27000.0,0.16699999999999998,-0.060996905,1,Non_Poor,Non_Severely_Poor,0,0,2,0,0
776,93158,180334,409311,238797,109304,320232,249956,242108,276655,525785,98652,327708,20000.0,0.33399999,-0.25163609,3,Poor,Non_Severely_Poor,0,0,0,0,4
777,109415,158402,223396,199987,136417,173521,238707,142555,262694,297404,275712,85790,150000.0,0.33500001,-1.787379,4,Poor,Non_Severely_Poor,0,1,0,0,6
778,152469,203947,394775,170409,157145,283221,310275,170959,297537,587714,145750,197799,60000.0,0.22299999,2.5908964,2,Non_Poor,Non_Severely_Poor,0,0,1,0,3
779,24939,166032,652171,78458,27010,194962,621426,78202,38381,469067,663930,57422,25000.0,0.38999999,0.60353088,4,Poor,Non_Severely_Poor,0,0,0,0,3
780,57280,138393,269106,226421,88454,194170,323627,84949,139346,301851,367408,112995,60000.0,0.22299999,-1.353078,2,Non_Poor,Non_Severely_Poor,0,0,0,0,3
781,41742,125172,479036,45250,53551,163214,402072,72363,104462,295217,414258,107663,15000.0,0.33500001,-2.76529,4,Poor,Non_Severely_Poor,0,0,1,0,1
782,51137,294218,416036,160209,127141,282119,353463,158877,192582,430398,495367,110453,20000.0,0.38999999,-1.9405828,4,Poor,Non_Severely_Poor,0,0,0,0,2
783,85480,218930,550123,67067,86921,302747,466125,65807,224494,429667,467041,107598,128000.0,0.33399999,-0.68816513,3,Poor,Non_Severely_Poor,0,1,4,0,0
784,53701,313513,461633,92753,54318,287195,470119,109968,171307,475164,415696,166633,224571.44,0.22299999,-3.3255136,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
785,59956,213031,584368,64245,72553,262671,571034,15342,201800,776687,240046,10267,321000.0,0.112,2.0066886000000004,1,Non_Poor,Non_Severely_Poor,0,0,0,1,0
786,74099,203275,515556,128670,73873,238035,492284,117408,119980,518986,458512,131322,0.0,0.22299999,-2.1850553,2,Non_Poor,Non_Severely_Poor,0,0,0,0,6
787,146519,255241,194353,95087,127534,282856,178304,102506,215713,338150,235106,132631,610000.0,0.0,4.7145524000000005,1,Non_Poor,Non_Severely_Poor,0,2,9,0,0
788,255979,167974,339001,158646,200215,212307,317124,191954,196322,284546,449637,298295,150000.0,0.22299999,-1.0351306999999998,2,Non_Poor,Non_Severely_Poor,0,2,1,0,4
789,48445,370577,394314,108264,65287,383028,331542,141743,169384,571426,325220,162770,45000.0,0.16800001,-4.4298172,2,Non_Poor,Non_Severely_Poor,0,0,0,0,11
790,15850,33300,619966,22084,46896,42660,601545,99,44938,274283,602345,34,142000.0,0.16699999999999998,-0.27023873,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
791,49028,227386,293783,121003,126201,275305,201829,87865,302275,407691,114940,96694,367000.0,0.22299999,-1.0179095,2,Non_Poor,Non_Severely_Poor,0,0,1,0,0
792,192931,371778,253206,103685,149701,179668,481089,111142,292027,406829,372983,156961,,0.33399999,-0.72984934,3,Poor,Non_Severely_Poor,0,0,0,1,0
793,100084,123867,384341,313308,156891,189403,500555,74751,329117,491688,353099,54896,75000.0,0.16699999999999998,1.8746002,1,Non_Poor,Non_Severely_Poor,0,1,0,0,1
794,52657,259834,249408,129301,70112,279026,222302,119760,206661,357655,186505,170779,0.0,0.27899998,-3.5960746,2,Non_Poor,Non_Severely_Poor,0,0,0,0,3
795,72353,186389,331343,331515,110976,268947,366426,175251,438655,460195,103724,226226,60000.0,0.38999999,-1.2679188,4,Poor,Non_Severely_Poor,0,0,0,0,3
796,150539,249842,358892,162327,163625,283312,294592,180071,383733,436679,172869,235519,350000.0,0.33399999,2.6282516,3,Poor,Non_Severely_Poor,0,1,3,0,1
797,114833,295144,205770,75453,82728,298393,245712,64367,199185,371203,266448,84764,25000.0,0.33399999,0.4345018,3,Poor,Non_Severely_Poor,0,1,2,0,6
798,125357,191365,307089,67389,117045,160720,368947,44488,186820,358011,331871,44898,45000.0,0.16699999999999998,-0.74109519,1,Non_Poor,Non_Severely_Poor,0,4,0,0,3
799,49340,120818,328466,192576,78323,230097,307448,75332,243423,439697,186755,51725,28800.0,0.33399999,0.40167072,3,Poor,Non_Severely_Poor,0,0,0,1,1
800,54688,247882,535382,83648,106813,244518,477096,93173,178105,552226,428865,69604,90000.0,0.391,-3.5800219,5,Poor,Non_Severely_Poor,0,0,0,0,1
801,115910,248948,278506,278236,162639,276390,270299,212272,263175,450533,296014,219078,80000.0,0.22299999,-0.15657522,2,Non_Poor,Non_Severely_Poor,0,0,2,0,4
802,162407,432839,189780,136574,174279,430851,171182,145288,297199,517555,315767,98279,350285.72,0.33399999,2.8271358,3,Poor,Non_Severely_Poor,0,1,8,0,9
803,81606,137396,510195,192403,96579,164083,643081,17857,207954,533398,426133,61315,55000.0,0.27899998,-1.8486763,2,Non_Poor,Non_Severely_Poor,0,2,2,0,4
804,20966,306447,506791,87396,33442,417330,381184,89644,138815,620946,359626,109413,126000.0,0.27899998,-1.4163536,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
805,134743,210020,405598,171239,142178,280235,375064,124123,199562,486999,362460,179779,24000.0,0.38999999,-1.5535836,4,Poor,Non_Severely_Poor,0,0,0,0,1
806,2052,354607,334516,25,1803,428634,260619,144,1875,580518,338918,289,591028.56,0.33399999,1.1948515,3,Poor,Non_Severely_Poor,0,0,0,0,0
807,70451,250407,483111,117631,95502,279601,412000,134497,199395,562649,343538,123218,30000.0,0.55699998,0.15832484,5,Poor,Poor,0,0,0,1,16
808,213279,229978,385559,92784,184422,215629,410861,110688,245914,318689,487990,176207,36000.0,0.61299998,-0.62480617,5,Poor,Poor,0,0,0,0,6
809,34567,81780,308313,266540,71106,176362,400611,43121,197951,440117,235836,47696,90000.0,0.056000002,-0.88128591,1,Non_Poor,Non_Severely_Poor,0,0,0,1,5
810,146728,305094,303490,166288,157762,308877,279600,175361,390883,392669,324218,121030,62142.859,0.056000002,-0.8420105,1,Non_Poor,Non_Severely_Poor,0,0,0,0,6
811,62372,171375,339527,117926,72406,203002,314454,101338,166080,360814,301019,93687,35000.0,0.22299999,0.34957734,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
812,3,1661,568128,351808,380,148160,772094,966,905,273196,953157,1542,164571.42,0.22299999,0.69467944,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
813,100312,216699,169651,204538,195921,143920,260417,90942,310198,173631,346399,91372,70000.0,0.27899998,-2.1072359,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
814,54573,253616,421233,192178,56826,280066,423554,161154,97627,510846,478656,141671,103000.0,0.38999999,-1.3371838,4,Poor,Non_Severely_Poor,0,0,0,0,5
815,136557,197729,203021,384293,213270,168232,269102,270996,402086,397391,181947,247376,270000.0,0.16699999999999998,5.0331769,1,Non_Poor,Non_Severely_Poor,0,0,2,1,1
816,691200,0,0,0,691200,0,0,0,921600,0,0,0,240500.0,0.44599998,-2.1308813,5,Poor,Non_Severely_Poor,0,0,0,0,0
817,41295,140851,372090,367364,64085,234530,548830,74155,119259,558338,495740,55463,76500.0,0.38999999,-1.3103321,4,Poor,Non_Severely_Poor,0,0,0,0,3
818,33088,249556,454618,184338,45283,276458,429454,170405,69005,586317,462985,110493,102428.57,0.38999999,-2.0146251,4,Poor,Non_Severely_Poor,0,0,0,0,9
819,43479,134080,474747,38894,39690,123900,509766,17844,120686,233345,539677,27892,50000.0,0.22299999,-0.9255594,2,Non_Poor,Non_Severely_Poor,0,0,0,0,6
820,74377,208355,229537,178931,151361,203231,200880,135728,291469,245687,313117,71327,,0.38999999,1.1861426000000002,4,Poor,Non_Severely_Poor,0,0,2,0,0
821,162122,272560,299767,187151,140454,305483,297645,178018,165527,513341,376471,173461,70000.0,0.16699999999999998,2.5200846,1,Non_Poor,Non_Severely_Poor,0,0,0,0,2
822,75755,354414,311328,180103,99171,362903,277870,181656,251678,478728,283761,214633,46000.0,0.16699999999999998,-0.75428307,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
823,86400,189719,416381,229100,53072,273312,375966,219250,73197,601364,326222,228017,210571.42,0.16699999999999998,0.21049082,1,Non_Poor,Non_Severely_Poor,0,0,0,1,3
824,47997,163159,386519,93525,60744,230223,323034,77199,71287,373413,402208,74692,180000.0,0.38999999,-1.0087756,4,Poor,Non_Severely_Poor,0,0,0,0,12
825,86106,300007,338516,196971,53488,219462,480490,168160,133634,373324,565011,156831,205714.28,0.22299999,-0.28096759,2,Non_Poor,Non_Severely_Poor,0,0,0,1,3
826,53534,193608,310919,133139,64564,230781,302845,93010,131148,440677,309857,39918,285000.0,0.33399999,1.6008711000000002,3,Poor,Non_Severely_Poor,0,0,0,0,6
827,178738,191302,413262,138298,194092,202599,375196,149713,296523,431572,273270,227435,184428.56,0.16699999999999998,-0.82134795,1,Non_Poor,Non_Severely_Poor,0,4,14,0,13
828,9404,78201,407884,195711,17764,223510,401137,48789,32812,346799,494812,47177,430000.0,0.50099999,5.8655357000000015,5,Poor,Poor,0,0,0,0,0
829,22489,182691,189517,296503,95624,248482,265949,81145,448179,320560,134766,18095,131428.56,0.16699999999999998,-0.44181401,1,Non_Poor,Non_Severely_Poor,0,0,0,0,3
830,29350,275833,505875,110542,37675,320781,486564,76580,164682,690024,301070,73024,167000.0,0.22299999,0.66076487,2,Non_Poor,Non_Severely_Poor,0,0,0,0,1
831,126052,310520,215003,270025,144669,338369,181816,256746,220876,438700,296143,273081,0.0,0.38999999,0.085766926,4,Poor,Non_Severely_Poor,0,0,0,0,0
832,46982,117066,534351,223201,51283,257467,455524,157326,117526,566008,405797,139469,50000.0,0.38999999,3.0949047000000003,4,Poor,Non_Severely_Poor,0,2,2,0,4
833,17515,255171,501484,147430,111316,289054,456504,64726,365455,609634,222921,30790,82285.711,0.16699999999999998,0.66537589,1,Non_Poor,Non_Severely_Poor,0,0,0,0,1
834,89283,149599,315824,136494,100521,192713,356264,41702,124342,338601,432325,26332,40000.0,0.44599998,-0.85714662,5,Poor,Non_Severely_Poor,0,0,0,0,0
835,119008,130272,325672,116248,133830,206751,249097,101522,201647,326519,253646,139788,58000.0,0.38999999,-0.28857535,4,Poor,Non_Severely_Poor,0,1,1,0,1
836,40067,42990,665748,172795,67693,126781,726314,812,98594,873941,256183,82,30000.0,0.22299999,0.91073745,2,Non_Poor,Non_Severely_Poor,0,0,0,0,1
837,209309,121642,127977,232272,212711,132470,161933,184086,299106,186731,250313,185450,,0.44599998,2.8839259,5,Poor,Non_Severely_Poor,0,3,3,0,2
838,46951,111794,402581,129874,74507,242662,314659,59372,124125,565118,186269,46088,350000.0,0.38999999,0.88801265,4,Poor,Non_Severely_Poor,0,1,2,0,0
839,35609,174822,365335,115434,60705,203891,374746,51858,240827,445858,200468,34447,45000.0,0.38999999,-3.9256301,4,Poor,Non_Severely_Poor,0,0,0,0,5
840,202780,288965,312989,116866,189225,259843,354337,118195,196771,376435,508452,147142,275000.0,0.33399999,3.2036271000000003,3,Poor,Non_Severely_Poor,0,2,8,0,1
841,53811,53855,338714,244820,86214,180270,313865,110851,236537,376588,201670,106805,132000.0,0.38999999,-2.2848852,4,Poor,Non_Severely_Poor,0,0,0,1,0
842,67484,234412,470516,149188,110856,283179,352498,175067,338275,536038,258449,96038,125000.0,0.27899998,5.6562061,2,Non_Poor,Non_Severely_Poor,0,1,2,0,1
843,17103,42470,486893,144734,21411,212455,407802,49532,68827,490900,342842,19031,45000.0,0.16699999999999998,-1.6626053,1,Non_Poor,Non_Severely_Poor,0,0,1,0,7
844,220632,257016,245592,198360,220041,264375,258508,178676,409064,315859,336818,167059,210000.0,0.16699999999999998,7.029748,1,Non_Poor,Non_Severely_Poor,0,2,22,0,4
845,64484,229146,486102,141868,90210,344705,393510,93175,279033,584246,326129,39392,136857.14,0.44599998,-2.2413990000000004,5,Poor,Non_Severely_Poor,0,0,0,0,17
846,129230,142759,276096,143115,135241,149905,249293,156761,273323,188087,223975,236215,700000.0,0.33399999,4.0717793,3,Poor,Non_Severely_Poor,0,0,5,0,2
847,82405,276790,396541,165864,89945,274764,408944,147947,149629,379603,552292,147276,89000.0,0.33399999,-0.61896801,3,Poor,Non_Severely_Poor,0,0,0,0,0
848,22761,138781,492061,37597,50581,202912,421912,15795,271568,314715,283585,51732,43000.0,0.16699999999999998,-1.6134069,1,Non_Poor,Non_Severely_Poor,0,0,0,0,4
849,41292,175643,615701,88964,67080,241021,523356,90143,154715,423115,535627,115343,187000.0,0.33399999,-1.1277518999999998,3,Poor,Non_Severely_Poor,0,0,0,0,4
850,29381,185680,522852,183687,26592,295799,417759,181450,101612,642665,254165,230358,161142.86,0.44599998,-1.0797741,5,Poor,Non_Severely_Poor,0,0,0,0,12
851,115451,163295,558743,84111,127763,247763,498150,47924,161974,572951,404008,89867,97000.0,0.33399999,3.6585784,3,Poor,Non_Severely_Poor,0,0,0,0,4
852,39210,167435,613151,101804,66742,167794,580026,107038,68533,250505,755071,154691,29000.0,0.50099999,0.3626723,5,Poor,Poor,0,0,0,0,2
853,27730,198055,390718,74697,73593,206453,367166,43988,209206,549561,112196,50637,42000.0,0.056000002,0.5571689000000001,1,Non_Poor,Non_Severely_Poor,0,1,0,0,6
854,86948,88932,369425,145895,108536,240318,243254,99092,277089,369975,193428,81108,99000.0,0.33500001,-1.6498249,4,Poor,Non_Severely_Poor,0,0,0,0,1
855,191292,174386,353819,202103,197439,182107,332679,209375,483915,101290,319522,324073,80000.0,0.33500001,-3.2853167,4,Poor,Non_Severely_Poor,0,0,0,0,0
856,13366,73402,831433,3399,11344,68736,837395,4125,14705,211376,971463,31256,72000.0,0.33399999,-0.54495168,3,Poor,Non_Severely_Poor,0,0,0,0,0
857,115050,208068,407217,191265,118016,339825,318421,145338,364394,540479,209837,114090,0.0,0.056000002,-1.0856826000000002,1,Non_Poor,Non_Severely_Poor,0,0,0,0,2
858,33630,167395,457665,32510,42266,187459,428369,33106,71198,231931,583604,34867,70000.0,0.33399999,0.84326118,3,Poor,Non_Severely_Poor,0,0,0,0,4
859,52478,134577,415754,88391,51721,162054,410850,66575,58189,333227,517333,12851,25000.0,0.22299999,-0.56054777,2,Non_Poor,Non_Severely_Poor,0,0,0,0,7
860,221399,284611,299921,115669,237812,276948,295726,111114,407457,307152,386443,127748,87500.0,0.27899998,-0.8833281999999999,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
861,105275,144816,490658,180851,128317,228527,429119,135637,262195,512167,318110,136328,90000.0,0.16699999999999998,1.2160841999999998,1,Non_Poor,Non_Severely_Poor,0,1,1,0,10
862,188304,200462,381030,151804,198772,200497,365996,156335,323392,264813,386143,254452,68571.43,0.33399999,1.5102741000000002,3,Poor,Non_Severely_Poor,0,1,1,0,19
863,122360,264790,259490,274960,174426,301340,199753,246081,318956,413277,301829,194738,180000.0,0.33399999,0.93753701,3,Poor,Non_Severely_Poor,0,0,1,0,1
864,42440,268107,528540,82513,48001,293527,506130,73942,57183,443869,646998,80750,30000.0,0.38999999,-1.6965096000000002,4,Poor,Non_Severely_Poor,0,0,0,0,3
865,25957,300663,324319,40261,30230,304327,312014,44629,61153,357203,454270,48974,15000.0,0.50300002,-4.7199097000000005,5,Poor,Poor,0,0,0,0,0
866,133460,205424,130869,221447,181556,216848,220786,72010,435749,286710,165436,33705,35000.0,0.22299999,-0.85758007,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
867,60817,147625,464226,248932,90108,231550,460405,139537,171036,471375,526400,59989,217500.0,0.38999999,-0.90742481,4,Poor,Non_Severely_Poor,0,1,0,0,2
868,42232,239201,348374,61393,48267,297468,254396,91069,139509,353681,297150,131260,60857.141,0.27899998,-1.7447755,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
869,59514,184071,411072,36543,71205,228527,352067,39401,95000,312480,468077,46043,170000.0,0.0,1.7005543,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
870,173584,145287,381023,221706,41665,252025,586355,41555,57329,399106,734341,38024,5000.0,0.38999999,-0.351464,4,Poor,Non_Severely_Poor,0,0,0,0,0
871,67142,190761,254957,178340,103904,153253,348463,85580,222727,418812,172019,108042,14414.286,0.44599998,-2.0422688,5,Poor,Non_Severely_Poor,0,1,0,0,6
872,74106,300183,324614,222697,102950,326050,355892,136708,311315,424345,418414,74726,113500.0,0.27899998,-1.5877525,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
873,283,60005,497423,133489,3307,216551,458007,13335,8138,363083,544032,6347,160000.0,0.38999999,3.6985326,4,Poor,Non_Severely_Poor,0,0,0,0,0
874,43021,102302,494836,51041,55453,152082,439620,44045,103776,344645,418478,54701,55000.0,0.33399999,-1.1950473,3,Poor,Non_Severely_Poor,0,5,4,0,7
875,28947,248213,301535,112505,40630,257644,309209,83717,128935,413637,292119,86909,15000.0,0.33399999,-1.1553088,3,Poor,Non_Severely_Poor,0,0,0,0,1
876,161259,125922,237943,396476,68156,249155,400291,203998,352988,420332,281373,174107,62000.0,0.112,3.8032088,1,Non_Poor,Non_Severely_Poor,0,0,1,0,0
877,102332,146805,345603,96460,112150,216615,265158,97277,214529,389424,211807,105840,0.0,0.27899998,0.22441567,2,Non_Poor,Non_Severely_Poor,0,0,0,0,3
878,29462,189569,373055,99114,40507,243038,339415,68240,118089,490955,270160,42396,45000.0,0.33399999,0.22269304,3,Poor,Non_Severely_Poor,0,0,0,0,9
879,65203,333424,452162,70811,36162,358536,451038,75864,50560,555708,500723,121809,58857.145,0.22299999,-0.79493457,2,Non_Poor,Non_Severely_Poor,0,1,0,0,8
880,38228,178905,196139,277928,112945,211549,241423,125283,291240,420101,88048,122211,361000.0,0.16699999999999998,0.24781623,1,Non_Poor,Non_Severely_Poor,0,0,0,0,4
881,9117,98722,396166,187195,29235,202411,373117,86437,135729,620559,110417,54895,85000.0,0.38999999,-1.1959486,4,Poor,Non_Severely_Poor,0,0,0,0,7
882,135389,332457,242346,211408,144467,314118,215774,247241,264745,420449,323382,220224,210000.0,0.38999999,-1.2212306,4,Poor,Non_Severely_Poor,0,0,0,0,3
883,235300,258398,229918,197984,263187,268904,121622,267887,415636,351568,261186,200410,150000.0,0.22299999,6.4709296,2,Non_Poor,Non_Severely_Poor,0,0,0,1,1
884,95727,183140,311996,100337,111325,312198,155635,112042,284990,458164,67667,110779,128000.0,0.38999999,-0.9255594,4,Poor,Non_Severely_Poor,0,0,0,1,0
885,32859,202096,651603,35042,39926,340484,465861,75329,81492,649015,456730,41563,123000.0,0.22299999,-0.28371587,2,Non_Poor,Non_Severely_Poor,0,3,6,0,1
886,95958,192152,456111,177379,133784,317352,292867,177597,294752,619870,86471,227707,100000.0,0.38999999,-1.1495142,4,Poor,Non_Severely_Poor,0,0,1,0,5
887,160790,166509,220653,143248,86967,314547,147842,141844,161292,455433,125069,179806,522114.28,0.38999999,0.71424848,4,Poor,Non_Severely_Poor,0,2,0,0,11
888,254669,509939,133132,23860,276752,560557,60190,24101,515513,615699,35925,61663,177000.0,0.61299998,-2.3408132,5,Poor,Poor,0,0,0,0,11
889,9777,168575,404660,108188,18879,262339,312835,97147,117941,459454,240223,103982,36000.0,0.33399999,-1.1794014,3,Poor,Non_Severely_Poor,0,0,0,0,1
890,125161,172332,265905,127802,54520,282458,227479,126743,130518,445986,206875,138221,30285.715,0.61299998,-1.2283173,5,Poor,Poor,0,1,5,0,4
891,50724,420163,306510,144203,61802,418654,286628,154516,188688,525322,388870,125920,50000.0,0.33399999,-1.2325882,3,Poor,Non_Severely_Poor,0,2,2,0,4
892,32925,123424,336642,198209,60206,261427,265494,104073,110238,443018,282726,85618,185000.0,0.27899998,-1.5952437,2,Non_Poor,Non_Severely_Poor,0,0,0,0,7
893,83601,298880,386434,152685,92088,384479,265376,179657,231188,608168,198247,191197,245000.0,0.33399999,0.96434456,3,Poor,Non_Severely_Poor,0,0,0,0,2
894,6812,75468,445108,163812,34037,219935,367465,69763,164360,379056,348510,29674,45000.0,0.16699999999999998,-0.9542926,1,Non_Poor,Non_Severely_Poor,0,0,0,0,2
895,4853,211708,650722,54317,10569,244907,615413,50711,47220,416642,700613,64325,126000.0,0.33399999,-1.241012,3,Poor,Non_Severely_Poor,0,0,0,0,0
