,Unnamed: 0,Unnamed: 1,municipality,commune,pic_1,pic_2_1,pic_2_2,pic_2_3,pic_2_4,pic_2_5,pic_1.1,gpsLatitude,gpsLongitude,address,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,pic_1rgb,pic_2_1rgb,pic_2_2rgb,pic_2_3rgb,pic_2_4rgb,pic_2_5rgb,red_pic_1,green_pic_1,blue_pic_1,red_pic_2_1,green_pic_2_1,blue_pic_2_1,red_pic_2_2,green_pic_2_2,blue_pic_2_2,red_pic_2_3,green_pic_2_3,blue_pic_2_3,red_pic_2_4,green_pic_2_4,blue_pic_2_4,red_pic_2_5,green_pic_2_5,blue_pic_2_5
1166,uuid:fa9df111-43d3-4c8f-a2ec-7014974ac072,Feb 13,Samba,Benfica,1550078184018.jpg,1550078400030.jpg,1550078412609.jpg,1550078426164.jpg,1550078437606.jpg,1550078480681.jpg,1550078184018.jpg,-8.9682064,13.210168,"Bairro Bemvindo, casa n̼mero(Edel 26)",30000.0,0.33399999,2.0966508000000004,3,Poor,Non_Severely_Poor,"{'r': array([  1475,  14211,   7035,  26701,  36298,  79746, 127478,   6964,
         5463,   1829]), 'g': array([  2580,  15760,  11757,  10945,  26544,  80865, 140882,   9909,
          605,   7353]), 'b': array([  2436,  16320,  12771,  13191,  22733,  88475, 129198,  12452,
         1897,   7727])}","{'r': array([   24,  2179, 11613, 22361, 46509, 85637, 82503,  9524,  8682,
       38168]), 'g': array([   14,   816,  9759, 25860, 60987, 72638, 79591,  9632,  2237,
       45666]), 'b': array([   49,  1476,  7852, 35109, 75410, 55964, 67943, 14707,  2620,
       46070])}","{'r': array([    34,   4557,  29736,  43800,  51189, 126499,  25511,  17429,
          996,   7449]), 'g': array([    7,  1592, 15410, 40924, 80218, 94542, 29178, 33318,  3917,
        8094]), 'b': array([     2,    520,  14838,  36708, 109848,  71574,  24463,  35516,
         5298,   8433])}","{'r': array([   75,  4396, 21080, 53266, 50477, 69298, 29155,  8854,  2590,
       68009]), 'g': array([   13,  1066, 15786, 67940, 65910, 55925, 20224,  9311,  2984,
       68041]), 'b': array([    7,  1694, 26292, 70909, 67623, 44467, 16721,  8680,  3009,
       67798])}","{'r': array([   91,  2388, 16143, 32769, 39980, 67170, 83112, 19044,  5961,
       40542]), 'g': array([    9,   165,  6068, 34034, 54262, 94233, 58292,  9825,  5165,
       45147]), 'b': array([     6,     56,   3178,  33030,  79605, 109041,  20126,   9356,
         7471,  45331])}","{'r': array([   12,  1983,  2492, 14209, 52178, 90367, 45785, 41128, 46105,
       12941]), 'g': array([    5,  1567,  5100, 28852, 90461, 71686,  7554, 27556, 58288,
       16131]), 'b': array([    4,  1902, 11442, 62111, 90808, 30957,  6601, 30101, 53720,
       19554])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1167,uuid:faabb913-de5f-4a68-98c2-4660e733f87d,Feb 15,Cacuaco,Cacuaco,1550236917843.jpg,1550236945223.jpg,1550236954798.jpg,1550236971215.jpg,1550237002359.jpg,1550237048035.jpg,1550236917843.jpg,-8.812729800000003,13.374612,Cacuaco,16000.0,0.50199997,-4.0177245,5,Poor,Poor,"{'r': array([ 5668, 12674,  7809, 14668, 37890, 58692, 22473, 30821, 39679,
          26]), 'g': array([  183,  2269,  4758, 22404, 51571, 65507, 15332, 31174, 37168,
          34]), 'b': array([  197,  1645,  2759, 17921, 67038, 66360, 17745, 43756,  5917,
        7062])}","{'r': array([   20,  1393, 17615, 73870, 55598, 25218, 12962,  8967, 33698,
        1059]), 'g': array([   52,  3267, 28447, 81099, 50114, 18751,  7929,  6567, 19559,
       14615]), 'b': array([  864, 17378, 65175, 70979, 23101,  9411,  5545,  3838, 13776,
       20333])}","{'r': array([ 1017,  6589, 13863, 41496, 73269, 22383,  9372, 26443, 35766,
         202]), 'g': array([ 1694, 10344, 25821, 66347, 48586, 10041, 17474, 15720, 33966,
         407]), 'b': array([ 8768, 38069, 61114, 40789, 13142, 21329,  8154,  5275, 29688,
        4072])}","{'r': array([  705,  6983,  9880,  7603, 15103, 88541, 94585,  4193,  2709,
          98]), 'g': array([  926,  8039, 10093,  7491, 15810, 98971, 83540,  2801,  2648,
          81]), 'b': array([   739,   9011,   9462,  10271,  22647, 135424,  39027,   1922,
         1890,      7])}","{'r': array([    2,   413,  8159, 44027, 31521, 15491, 37960, 91743,  1043,
          41]), 'g': array([   30,  6081, 34594, 39938, 21996, 52530,  8582, 66609,    37,
           3]), 'b': array([ 4917, 75430, 48476, 20943,  5721,  3748,  4481, 36081, 30603,
           0])}","{'r': array([   63,  4153,  4600,  6224, 14540, 69682, 80045, 50488,   565,
          40]), 'g': array([    70,   4025,   7426,  12742,  36224, 111802,  45810,  12228,
           63,     10]), 'b': array([  980,  9229, 22606, 80528, 66046, 34699,  3953, 12345,    14,
           0])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1168,uuid:fb03a7b1-ff7d-4f33-be70-3a052541a856,Jan 27,Cacuaco,Cacuaco,1548591873403.jpg,1548591896663.jpg,1548591993971.jpg,1548592004293.jpg,1548592016105.jpg,1548592034553.jpg,1548591873403.jpg,-8.7600498,13.391441,Cacuaco Bairro Emanuel Numero da Casa 318,100000.0,0.33399999,-0.84423286,3,Poor,Non_Severely_Poor,"{'r': array([ 12628,  16369,   9567,  13669,  22135,  35700, 135897,  53641,
         7446,    148]), 'g': array([ 11084,  20296,  10669,  16829,  31680, 104788,  91082,  10782,
         8140,   1850]), 'b': array([16750, 20476, 13679, 28317, 89748, 95680, 25383,  6016,  3315,
        7836])}","{'r': array([15179, 45693, 19789, 18709, 19556, 25845, 47976, 98900,  3825,
       11728]), 'g': array([  9276,  48945,  22963,  22776,  23081,  48025, 103019,  14954,
         1963,  12198]), 'b': array([48072, 38963, 21485, 35864, 74715, 66157,  4888,  3158,  1854,
       12044])}","{'r': array([ 20147,  46332,  21930,  18441,  13637,  10106,  15323, 131480,
        27422,   2382]), 'g': array([ 16996,  54756,  21527,  19112,  14377,  18094, 116829,  42373,
          727,   2409]), 'b': array([ 58244,  41035,  15898,  17828,  59286, 108328,   2727,    822,
          645,   2387])}","{'r': array([ 2265, 20447, 18821, 35597, 45132, 51889, 37217, 20634, 56313,
       18885]), 'g': array([  305, 12216, 14379, 23053, 41039, 79680, 42832, 41020, 36933,
       15743]), 'b': array([ 5335, 23445, 25708, 46142, 42844, 45772, 45408, 53920,  2437,
       16189])}","{'r': array([  241,  3892, 18038, 42704, 50505, 43664, 33153, 20517, 87444,
        7042]), 'g': array([   29,   655,  6279, 25891, 57870, 67628, 37752, 77746, 27594,
        5756]), 'b': array([  846, 11682, 34130, 49403, 41920, 34248, 81473, 45446,  2151,
        5901])}","{'r': array([  6826,  13130,   7093,  11220,  16341,  46317, 144383,  50948,
        10876,     66]), 'g': array([  1487,  11307,   9951,  14946,  28005, 134947,  83242,   6727,
        15304,   1284]), 'b': array([  2845,  12192,  11798,  34471, 106086, 107179,  13084,   2112,
         1799,  15634])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1169,uuid:fb22557f-df14-4af9-8ae1-62d45a3f8442,Feb 12,Viana,Viana Sede,1549980904824.jpg,1549980914697.jpg,1549980925889.jpg,1549980936745.jpg,1549980945461.jpg,1549980955387.jpg,1549980904824.jpg,-8.944852800000003,13.321567000000002,Kididi Kiame Sapu 2,195000.0,0.22299999,-1.0757879,2,Non_Poor,Non_Severely_Poor,"{'r': array([    5,   319,   780,   951,  1048,  2037, 10433, 26060, 98770,
       89997]), 'g': array([    16,    473,   2014,  27615, 100359,  59899,  10873,   5910,
        10675,  12566]), 'b': array([   10,   394,  5390, 45623, 80426, 55422, 16815, 11898,  3347,
       11075])}","{'r': array([ 2131, 10988,  7610, 38868, 51590, 65336, 39152,  1545,   747,
       12433]), 'g': array([ 1594, 10912, 11639, 41958, 47948, 64177, 37339,  1604,   306,
       12923]), 'b': array([ 1261, 12379, 17980, 42909, 50790, 63218, 27196,  1314,   298,
       13055])}","{'r': array([ 6654, 14265, 20654, 31195, 31637, 49239, 44550,  1031,  9357,
       21818]), 'g': array([ 6696, 14936, 21896, 34269, 38736, 76695,  5178,   667,  1202,
       30125]), 'b': array([ 9490, 26723, 32766, 37361, 80492, 10152,  1366,   624,   821,
       30605])}","{'r': array([ 1098,  6471,  8320, 11846, 27110, 33543, 31707, 87802, 22491,
          12]), 'g': array([ 2774, 13534,  9162, 23349, 35673, 56348, 61214,  8306, 20034,
           6]), 'b': array([16194, 19846, 46261, 97497, 17123,  3797,  2752,  9279, 17648,
           3])}","{'r': array([ 2516,  6987,  6079, 16006, 23166, 32136, 62184, 80286,  1014,
          26]), 'g': array([ 4874, 17931,  7375, 18574, 29226, 71791, 18528, 61473,   625,
           3]), 'b': array([16986, 20076, 32470, 61155, 26836,  9297,  6741, 56367,   459,
          13])}","{'r': array([ 4022,  6922,  6135, 16646, 34880, 48611, 49915, 44470, 18771,
          28]), 'g': array([ 4559, 14143,  6740, 24879, 43895, 61098, 23975, 31662, 19431,
          18]), 'b': array([15009, 20477, 29930, 59064, 49196,  3805,  2891, 30920, 19098,
          10])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1170,uuid:fb3dc371-f58b-4fa6-b18a-80ae129229bd,Feb 18,Viana,Viana Sede,1550493801292.jpg,1550493810635.jpg,1550493818385.jpg,1550493828437.jpg,1550493835993.jpg,1550493843340.jpg,1550493801292.jpg,-8.9171934,13.336222,Travessa das amoreiras,210000.0,0.50099999,3.9763341,5,Poor,Poor,"{'r': array([    4,  2795, 37656, 64029, 13147, 13730,  9758, 12688, 47343,
       29250]), 'g': array([   34, 18737, 70977, 17950,  9180, 13988,  8424, 13619, 49137,
       28354]), 'b': array([   47, 14835, 72545, 18584, 11092, 14456,  7674, 16401, 47105,
       27661])}","{'r': array([36440, 37038, 17081, 13345,  8766,  8541, 65253, 19275, 24391,
         270]), 'g': array([29142, 41414, 17760, 15005, 10334,  9580, 69216, 36732,  1116,
         101]), 'b': array([66118, 27195, 12099,  8838,  6764, 56352, 35538, 17340,   124,
          32])}","{'r': array([25371, 28364, 14186,  9777,  7883, 17511, 67005, 37478, 22205,
         620]), 'g': array([18614, 32414, 14697, 12282, 10334, 14038, 86438, 27568, 13490,
         525]), 'b': array([40640, 27136, 11606,  9451, 11500, 24808, 71964, 24879,  8250,
         166])}","{'r': array([17801, 30712, 15360, 16148, 24423, 43128, 31697, 44949,  4975,
        1207]), 'g': array([11305, 35672, 16458, 20471, 23799, 42831, 43118, 31458,  4362,
         926]), 'b': array([34481, 27577, 17138, 18726, 22506, 29698, 40749, 36116,  3160,
         249])}","{'r': array([ 9626, 27134, 12412, 10814, 12602, 22023, 61052, 58276, 11220,
        5241]), 'g': array([ 2924, 29152, 13234, 13108, 17498, 27504, 69206, 47672,  5588,
        4514]), 'b': array([21438, 23021, 11571, 13235, 19872, 30144, 63293, 18772, 26719,
        2335])}","{'r': array([21217, 24336, 13421,  9623,  9463, 12344, 56105, 76768,  6948,
         175]), 'g': array([20428, 27597, 13231, 10214, 12446, 14090, 71715, 58584,  2035,
          60]), 'b': array([34320, 23883, 10055, 13724, 13433, 73979, 26384, 20548, 14036,
          38])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1171,uuid:fb70c50b-2a2e-4cab-b0a4-69fab55af70d,Feb 13,Samba,Benfica,1550055511907.jpg,1550055727086.jpg,1550055761825.jpg,1550055781265.jpg,1550055805080.jpg,1550055826838.jpg,1550055511907.jpg,-8.972291,13.162536,"Benfica Zona verde, Rua J, casa sem n̼mero",50000.0,0.38999999,0.17459670000000002,4,Poor,Non_Severely_Poor,"{'r': array([19420, 55361, 39790, 29205, 19413, 20542, 34520, 49812, 32380,
        6757]), 'g': array([19208, 63880, 31823, 29280, 18095, 34417, 41762, 44278, 18604,
        5853]), 'b': array([20081, 63801, 35154, 36371, 31815, 42682, 37661, 21020, 17628,
         987])}","{'r': array([   11,  5890, 17588, 34823, 28667, 41124, 60870, 73624, 32293,
       12310]), 'g': array([  495, 30653, 35071, 53491, 37250, 77600, 53336,  6273,   691,
       12340]), 'b': array([11951, 84088, 41862, 92195, 56075,  5287,  1676,  1042,   896,
       12128])}","{'r': array([   111,   7459,  10373,   8940,   6219,  11272,  76889, 142893,
        23016,  20028]), 'g': array([   588,  14265,  10911,  14342,  83020, 110861,  49798,    655,
         1382,  21378]), 'b': array([  6100,  39021,  92917, 136618,   5406,   2788,   1027,    680,
         2053,  20590])}","{'r': array([   151,   5157,   5644,   4637,   4331,   8156,  93086, 156532,
         7469,  22037]), 'g': array([   153,   5670,   6573,  26617,  67098, 127830,  43982,    847,
         4373,  24057]), 'b': array([   277,  12084,  80092, 155700,  23241,   4654,   1798,    930,
         6631,  21793])}","{'r': array([     7,    658,   2864,  18763,  24926,  20695,  77763, 121594,
        13998,  25932]), 'g': array([   34,  4469, 24816, 19614, 50546, 91690, 82975,  5473,  1412,
       26171]), 'b': array([ 3617, 30499, 34200, 88510, 99344, 15315,  6813,  1402,  1853,
       25647])}","{'r': array([     6,    952,   5122,  10613,  23594,  87964, 104518,  40865,
         4920,  28646]), 'g': array([    18,   2360,   7428,  36339,  90344, 114601,  20136,   2216,
         4032,  29726]), 'b': array([  2131,  21563,  71490, 123668,  39365,   7845,   4736,   2936,
         5844,  27622])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1172,uuid:fbda3cbd-0c66-43e8-aa42-9961809e4eca,Feb 2,Maianga,Prenda,1549110515585.jpg,1549110523991.jpg,1549110531375.jpg,1549110538077.jpg,1549110545536.jpg,1549110562272.jpg,1549110515585.jpg,-8.865890499999997,13.220757999999998,Pavi terra1,0.0,0.33399999,-1.1222095,3,Poor,Non_Severely_Poor,"{'r': array([36279, 21725,  8843,  5785, 11343, 52433, 63414, 15838, 10717,
        4023]), 'g': array([ 4944, 20067, 10423, 10817, 26781, 59482, 60667, 32261,  2130,
        2828]), 'b': array([ 5427, 19839,  7530, 11583, 19158, 59969, 73132, 20409, 13269,
          84])}","{'r': array([   15,   798, 15569, 63110, 62740, 47302, 22047, 12231,  3909,
        2679]), 'g': array([    9, 10906, 27276, 47924, 36291, 49349, 39676, 13639,  2663,
        2667]), 'b': array([ 4513, 30651, 37629, 28061, 25659, 36329, 43875, 16992,  3793,
        2898])}","{'r': array([    1,     0,   389,  9425, 30604, 72253, 95413, 19093,  2768,
         454]), 'g': array([    0,    41,  4483, 18616, 33227, 87407, 73878,  9580,  2659,
         509]), 'b': array([    1,  1554, 13957, 20135, 59148, 90489, 35627,  5482,  3573,
         434])}","{'r': array([    0,     0,    22,  3572, 25820, 98581, 86018, 16364,    23,
           0]), 'g': array([     0,      0,     47,   4583,  45797, 106277,  66656,   7037,
            3,      0]), 'b': array([     0,      1,    132,   8348,  73189, 106497,  40707,   1526,
            0,      0])}","{'r': array([     4,    296,    312,   5873,  57375, 103219,  59512,   3758,
           34,     17]), 'g': array([     1,     81,    626,   7737,  66009, 103906,  49759,   2232,
           32,     17]), 'b': array([     1,    157,   1234,  19690,  79143, 106229,  23259,    660,
           17,     10])}","{'r': array([  133,  7576,  9191, 33452, 56811, 40070, 16513, 12512, 17204,
       36938]), 'g': array([ 1487, 16480, 34982, 66476, 29859, 14859, 14623, 17231, 10318,
       24085]), 'b': array([ 7997, 69983, 52326, 23976, 17358, 22735,  9058, 14040,  3267,
        9660])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1173,uuid:fbdee093-df01-4a60-9ecd-fbb8cf045126,Feb 8,Viana,Viana Sede,1549642003655.jpg,1549642011169.jpg,1549642021510.jpg,1549642032811.jpg,1549642044404.jpg,1549642059405.jpg,1549642003655.jpg,-8.9041023,13.273727,Bairro 4 de abril,105000.0,0.33399999,-0.023654532,3,Poor,Non_Severely_Poor,"{'r': array([  240, 11745, 49792, 76928, 61522, 30181, 25960, 35522,  3105,
       12205]), 'g': array([     0,      4,    383,   7986,  76705, 126685,  43016,  37520,
         2984,  11917]), 'b': array([     0,    191,   3201,  74611, 103134,  46832,  28828,  36481,
         2836,  11086])}","{'r': array([13233, 44829, 27821, 20002, 12550, 40370, 72589, 61212, 12079,
        2515]), 'g': array([15789, 60409, 26515, 16748, 21178, 40651, 41780, 80554,  2696,
         880]), 'b': array([31410, 79654, 24799, 34348, 10219,  9804,  9373, 33216, 74012,
         365])}","{'r': array([  1315,  29993,  31584,  20940,   9384,  35111, 104017,  51852,
        19531,   3473]), 'g': array([ 2684, 64459, 21642, 11902, 38808, 36303, 76247, 52177,  2550,
         428]), 'b': array([23461, 89298, 39383, 19848, 13125, 15559, 13811, 63328, 29364,
          23])}","{'r': array([65103, 93589, 18834, 13695, 15153, 26041, 25506, 27918, 19876,
        1485]), 'g': array([60083, 96810, 18747, 17743, 17464, 32037, 24408, 28678, 11135,
          95]), 'b': array([78774, 88605, 18562, 16985, 23488, 23899, 20405, 34955,  1475,
          52])}","{'r': array([18931, 55828, 76150, 32844, 15227, 11993, 27888, 26239, 34095,
        8005]), 'g': array([16765, 68650, 75451, 23688, 17137, 22584, 30104, 40959,  7573,
        4289]), 'b': array([ 33098, 109347,  36213,  22439,  19928,  34609,  20080,   9362,
        19571,   2553])}","{'r': array([ 8563, 47469, 59140, 41091, 23936, 17244, 13729, 37779, 38178,
       20071]), 'g': array([10251, 55578, 59552, 37104, 20583, 17910, 31311, 18155, 17089,
       39667]), 'b': array([19198, 68798, 64787, 28381, 20856, 32478, 11953,  5568,  4448,
       50733])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1174,uuid:fc0b0ed6-9962-458d-b1c3-d12e16e3a47b,Feb 6,Viana,Viana Sede,1549459118333.jpg,1549459126403.jpg,1549459135176.jpg,1549459142054.jpg,1549459149619.jpg,1549459159066.jpg,1549459118333.jpg,-8.8918705,13.355781,Rua da Pensao casa 1182,135000.0,0.33399999,-1.3163431,3,Poor,Non_Severely_Poor,"{'r': array([     0,      0,    105,   1354,   7148,  32691,  67267, 117692,
         3124,   1019]), 'g': array([    5,   183,  5804, 24948, 85566, 18525, 36622, 54189,  3588,
         970]), 'b': array([   11,   246, 11349, 73557, 36210, 23733, 41996, 38846,  3534,
         918])}","{'r': array([ 2366,  8768, 17300, 84260, 48839, 11313,  3676,  8175, 23886,
       21817]), 'g': array([ 2431, 10117, 28234, 88122, 32956, 11088,  4491,  8145, 23631,
       21185]), 'b': array([ 3344, 17753, 59045, 61980, 20982, 10323,  7903, 15559, 12625,
       20886])}","{'r': array([15508, 55630, 46269, 29571, 14943,  5653,  4826, 12170, 38888,
        6942]), 'g': array([15041, 53639, 57957, 27538, 10786,  5449,  8707, 31302, 12946,
        7035]), 'b': array([49359, 83980, 23887, 10215,  7747, 23416, 11678,  1266, 12419,
        6433])}","{'r': array([ 8377,  6921,  8225, 53718, 44813, 33029, 24707, 26098, 11883,
       12629]), 'g': array([10141,  6643,  3923, 13627, 81075, 37707, 21172, 31445, 12153,
       12514]), 'b': array([10459,  6465,  4330, 27757, 71708, 33888, 24616, 31746,  7757,
       11674])}","{'r': array([12327,  8223, 16382, 41869, 45150, 33697, 34071, 36960,  1707,
          14]), 'g': array([14564,  7279,  7267, 14785, 43450, 65686, 42631, 34325,   407,
           6]), 'b': array([16682,  9432, 11569, 37197, 65471, 31627, 18767, 38970,   676,
           9])}","{'r': array([ 6688, 11401, 11443, 47066, 37126, 18441, 22502, 35938, 34865,
        4930]), 'g': array([11488, 23734, 26084, 51179, 29318,  8935, 11844, 32965, 31530,
        3323]), 'b': array([18929, 52310, 41023, 30242, 10801, 15159, 19222, 18124, 19225,
        5365])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
1175,uuid:fc38bae9-bb73-4326-a290-b6f9da66fb8e,Feb 9,Viana,Viana Sede,1549721644406.jpg,1549721657723.jpg,1549721667543.jpg,1549721675801.jpg,1549721685196.jpg,1549721694733.jpg,1549721644406.jpg,-8.9133043,13.276471,Rua do pt,177000.0,0.38999999,0.24059419,4,Poor,Non_Severely_Poor,"{'r': array([ 3822, 11232, 15384, 56687, 50758, 91113, 70036,   809,   602,
        6757]), 'g': array([ 2096, 13433, 16393, 56354, 42330, 90804, 77005,  1080,   374,
        7331]), 'b': array([ 1376, 13136, 18983, 64838, 37382, 93112, 68506,  1691,   655,
        7521])}","{'r': array([19922, 31062, 26206, 78843, 29041, 36930,  9170, 29847, 26192,
       19987]), 'g': array([23524, 47793, 43937, 54923, 33037, 25415,  6175, 17441, 54125,
         830]), 'b': array([46960, 58688, 57280, 43351, 21706,  7799, 20733, 14158, 34069,
        2456])}","{'r': array([ 1975, 39519, 30722, 17471, 18609, 36264, 81741, 80582,   295,
          22]), 'g': array([  1815,  52914,  28874,  14613,  15920,  47697, 133040,  12157,
          148,     22]), 'b': array([ 6598, 68338, 19799, 15176, 38644, 96696, 30653, 31197,    77,
          22])}","{'r': array([ 22883,  23548,  17153,  12731,  17599,  26323, 159752,  25787,
         1306,    118]), 'g': array([ 26722,  30911,  10768,  12590,  19961, 126199,  77285,   2237,
          498,     29]), 'b': array([ 31558,  32771,  10184,  17661,  84770, 121907,   6357,   1807,
          164,     21])}","{'r': array([  4556,  13808,  25480,  35850,  17012,  29084,  63339, 112765,
         4808,    498]), 'g': array([  4883,  24213,  36920,  22658,  15713,  39251, 142001,  17299,
         3756,    506]), 'b': array([ 15099,  50428,  22143,  17620,  67139, 103880,  10585,  16755,
         3404,    147])}","{'r': array([ 5796, 19088, 25751, 40987, 21577, 18704, 50815, 84181, 39891,
         410]), 'g': array([ 10876,  39172,  42933,  24517,  11636,  15199, 121600,  40761,
          403,    103]), 'b': array([38638, 68047, 16425, 29073, 72573, 10629,  3350, 57182, 11266,
          17])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1176,uuid:fc78abd0-104f-4dde-ae8a-bc58658bf62f,Feb 8,Viana,Viana Sede,1549639375264.jpg,1549639388198.jpg,1549639399056.jpg,1549639414795.jpg,1549639426977.jpg,1549639438555.jpg,1549639375264.jpg,-8.9072857,13.327374,Rua do col̩gio osande,45000.0,0.38999999,-1.3675238,4,Poor,Non_Severely_Poor,"{'r': array([  211, 27115, 45392, 41791, 30197, 57966, 63527,  9909,  2216,
       28876]), 'g': array([   23,  3577,  4251, 26457, 72100, 92346, 64610, 10085,  4311,
       29440]), 'b': array([    1,   628,  6294, 31986, 71469, 87547, 64396,  7910,  4930,
       32039])}","{'r': array([25046, 34202, 29559, 20158,  8713, 42624, 62510, 62675, 15776,
        5937]), 'g': array([ 35902,  42861,  27060,   9596,   5313,  25278, 127588,  29935,
         2367,   1300]), 'b': array([45767, 53085, 17213,  7622, 15019, 60499, 23599, 83096,  1280,
          20])}","{'r': array([  1298,  13065,   7107,  20535,  53368,  47719, 133540,  30279,
          255,     34]), 'g': array([  3016,  15861,   8939,  13102,  18639, 140882, 104513,   2114,
          116,     18]), 'b': array([ 6807, 20096, 13915, 18369, 74835, 99109, 68766,  5260,    40,
           3])}","{'r': array([  561,  8797, 10007, 11693, 37787, 57932, 78490, 97890,  3710,
         333]), 'g': array([  1062,  11738,  11436,  14813,  15341,  78182, 161380,  10915,
         2194,    139]), 'b': array([  5677,  20343,  13276,  16863,  65088, 100953,  38489,  45122,
         1384,      5])}","{'r': array([  9442,  15864,   6867,   6657,  17586, 109026, 124118,  16124,
         1365,    151]), 'g': array([  6135,  18647,   7726,   5892,  13655, 154470,  96608,   3788,
          229,     50]), 'b': array([  7229,  17245,   8792,   8631,  52734, 165950,  35320,  11139,
          154,      6])}","{'r': array([ 6000, 31765, 42468, 68894, 29860, 11329,  5970, 26399, 54644,
       29871]), 'g': array([ 6238, 45017, 65453, 52947, 17920,  8371, 21936, 53007, 11165,
       25146]), 'b': array([18440, 85618, 57494, 27376, 17523, 56515,  9247,  2855,  3224,
       28908])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
1177,uuid:fce1bde7-a5c6-4089-998f-de5f7a32b6a8,Jan 31,Kilamba Kiaxi,Kilamba Kiaxi,1548953692934.jpg,1548953710357.jpg,1548953720263.jpg,1548953729447.jpg,1548953738671.jpg,1548953749666.jpg,1548953692934.jpg,-8.852121400000003,13.263135,Neves bendinha,55428.57,0.16699999999999998,-0.21304698,1,Non_Poor,Non_Severely_Poor,"{'r': array([ 35848,  14094,   7037,  12325,  25315, 109449,  76195,    652,
        10229,  16056]), 'g': array([   167,   9409,  14327,  40602,  22544, 100621,  91825,   1220,
         2163,  24322]), 'b': array([    36,   6257,  13870,  40771,  24638, 117852,  68481,   8637,
          397,  26261])}","{'r': array([   12,   437,  7674, 94317, 60799, 21021, 18554, 55483, 35871,
       13032]), 'g': array([   10,   327,  3881, 68243, 88083, 25164, 21961, 64017, 24281,
       11233]), 'b': array([     4,     79,   1716,  46135, 104380,  35321,  39411,  61308,
        13513,   5333])}","{'r': array([ 4483, 42797, 13744, 20122, 56230, 86887, 28203, 26019,   483,
       28232]), 'g': array([ 1041, 39991, 17045, 21602, 54909, 87342, 22960, 33399,   440,
       28471]), 'b': array([  325, 30138, 22598, 29949, 66471, 72330, 20279, 34392,  2130,
       28588])}","{'r': array([  328,  4904, 10002, 40070, 84416, 80746, 37491,  3096, 19493,
       26654]), 'g': array([  298,  4186, 11164, 42468, 79826, 77034, 41156,  3429, 10700,
       36939]), 'b': array([  167,  3616, 13654, 51221, 90098, 55299, 27643, 17604,  2975,
       44923])}","{'r': array([  277,  2932, 12953, 48071, 84292, 93014,  4932,  5151, 48008,
        7570]), 'g': array([   148,   2961,  13891,  41826,  81096, 101959,   4591,    700,
        26777,  33251]), 'b': array([   39,  4052, 19007, 44219, 88786, 82834,  7268,   593,  3026,
       57376])}","{'r': array([    39,    294,   1979,  12421,  52661, 104464,  72085,  27611,
         9177,  26469]), 'g': array([    18,    329,   3028,  16259,  51142, 105639,  67385,  17946,
        11024,  34430]), 'b': array([    16,    315,   4116,  21677,  56331, 103641,  55710,  15968,
        14045,  35381])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
